Month,Fire Area (m2),Max Precipitation,Min Precipitation,Avg Precipitation,Max Temperature,Min Temperature,Avg Temperature,Max Soil Moisture,Min Soil Moisture,Avg Soil Moisture,Max Wind Speed,Min Wind Speed,Avg Wind Speed,Evergreen needleleaf forest,Evergreen broadleaf forest,Deciduous needleleaf forest,Deciduous broadleaf forest,Mixed forest,Wooded grassland,Other wooded land,Open shrubland,Savanna,Grassland,Permanent wetlands,Cropland,Urban and built-up,Cropland/natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,Water,Urban areas,"('Physciaceae',)","('Collemataceae',)","('Lecanoraceae',)","('Hydropsychidae',)","('Salicaceae',)","('Sylviidae',)","('Cladoniaceae',)","('Acrocephalidae',)","('Cettiidae',)","('Caliciaceae',)","('Primulaceae',)","('Asteraceae',)","('Aegithalidae',)","('Catillariaceae',)","('Lobariaceae',)","('Ramalinaceae',)","('Parmeliaceae',)","('Zygaenidae',)","('Aspleniaceae',)","('Uloboridae',)","('Salticidae',)","('Placynthiaceae',)","('Eumenidae',)","('Peltigeraceae',)","('Phylloscopidae',)","('Acarosporaceae',)","('Byssolomataceae',)","('Campanulaceae',)","('Candelariaceae',)","('Apiaceae',)","('Boraginaceae',)","('Brassicaceae',)","('Buthidae',)","('Cistaceae',)","('Nemopteridae',)","('Nephromataceae',)","('Orchidaceae',)","('Megachilidae',)","('Convolvulaceae',)","('Euscorpiidae',)","('Lamiaceae',)","('Orobanchaceae',)","('Psoraceae',)","('Poaceae',)","('Polycentropodidae',)","('Ranunculaceae',)","('Rosaceae',)","('Scrophulariaceae',)","('Sphingidae',)",Population,"('Plantaginaceae',)","('Fabaceae',)","('Empusidae',)","('Erebidae',)","('Cheloniidae',)","('Glossosomatidae',)","('Pannariaceae',)","('Lacertidae',)","('Pinaceae',)","('Testudinidae',)","('Caryophyllaceae',)","('Rubiaceae',)","('Cyperaceae',)","('Polygalaceae',)","('Linaceae',)","('Platycnemididae',)","('Cupressaceae',)","('Violaceae',)","('Berberidaceae',)","('Crassulaceae',)","('Caprifoliaceae',)","('Potamidae',)","('Rhamnaceae',)","('Juncaceae',)","('Cystopteridaceae',)","('Fagaceae',)","('Dryopteridaceae',)","('Colubridae',)","('Araceae',)","('Asparagaceae',)","('Aeshnidae',)","('Anacardiaceae',)","('Acrididae',)","('Liliaceae',)","('Glaphyridae',)","('Geraniaceae',)","('Calopterygidae',)","('Bombyliidae',)","('Grossulariaceae',)","('Euphorbiaceae',)","('Ericaceae',)","('Gekkonidae',)","('Cicadidae',)","('Polygonaceae',)","('Plumbaginaceae',)","('Lucanidae',)","('Malvaceae',)","('Sapindaceae',)","('Thesiaceae',)","('Viscaceae',)","('Vitaceae',)","('Ascalaphidae',)","('Unknown',)","('Lasiocampidae',)","('Anguidae',)","('Crambidae',)","('Lycosidae',)","('Mustelidae',)","('Mycenaceae',)","('Tricholomataceae',)","('Tortricidae',)","('Depressariidae',)","('Geometridae',)","('Cochlostomatidae',)","('Cossidae',)","('Pyralidae',)","('Notodontidae',)","('Psychidae',)","('Lamnidae',)","('Ixodidae',)","('Brachodidae',)","('Hypericaceae',)","('Gelechiidae',)","('Pisauridae',)","('Oecophoridae',)","('Nolidae',)","('Upupidae',)","('Clausiliidae',)","('Urticaceae',)","('Amaranthaceae',)","('Viburnaceae',)","('Enidae',)","('Lythraceae',)","('Amaryllidaceae',)","('Chondrinidae',)","('Heliotropiaceae',)","('Geomitridae',)","('Cucurbitaceae',)","('Iridaceae',)","('Pyramidulidae',)","('Vitrinidae',)","('Zygophyllaceae',)","('Meloidae',)","('Leiodidae',)","('Ranidae',)","('Psammophiidae',)","('Selaginellaceae',)","('Araneidae',)","('Myrmeleontidae',)","('Euphaeidae',)","('Eresidae',)","('Papaveraceae',)","('Masaridae',)","('Mantidae',)","('Glareolidae',)","('Helicidae',)","('Julidae',)","('Phyllodactylidae',)","('Sapygidae',)","('Scutigeridae',)","('Sparassidae',)","('Tamaricaceae',)","('Lepadellidae',)","('Testudinellidae',)","('Asplanchnidae',)","('Morchellaceae',)","('Salamandridae',)","('Philopotamidae',)","('Endomychidae',)","('Certhiidae',)","('Polyporaceae',)","('Psychomyiidae',)","('Haematommataceae',)","('Massalongiaceae',)","('Sarcoscyphaceae',)","('Saxifragaceae',)","('Apocynaceae',)","('Asphodelaceae',)","('Dioscoreaceae',)","('Oleaceae',)","('Crabronidae',)","('Colchicaceae',)","('Biebersteiniaceae',)","('Oedemeridae',)","('Pentatomidae',)","('Pompilidae',)","('Argidae',)","('Cicadellidae',)","('Cephidae',)","('Amelidae',)","('Dysderidae',)","('Cynipidae',)","('Pholcidae',)","('Tetragnathidae',)","('Anyphaenidae',)","('Hexanchidae',)","('Oecobiidae',)","('Sicariidae',)","('Zoropsidae',)","('Himantariidae',)","('Discinaceae',)","('Oxalidaceae',)","('Hydnangiaceae',)","('Cytinaceae',)","('Helvellaceae',)","('Ectobiidae',)","('Araliaceae',)","('Martyniaceae',)","('Moraceae',)","('Philodromidae',)","('Perlidae',)","('Onagraceae',)","('Dennstaedtiaceae',)","('Porcellionidae',)","('Anthomyiidae',)","('Armadillidiidae',)","('Drosophilidae',)","('Heleomyzidae',)","('Armadillidae',)","('Bibionidae',)","('Fanniidae',)","('Bryaceae',)","('Orchesellidae',)","('Oligotomidae',)","('Lygaeidae',)","('Margarodidae',)","('Limacidae',)","('Philosciidae',)","('Pelobatidae',)","('Sarcophagidae',)","('Rhyparochromidae',)","('Scytodidae',)","('Schizophyllaceae',)","('Trachelipodidae',)","('Thymelaeaceae',)","('Geoemydidae',)","('Donacidae',)","('Lampyridae',)","('Leporidae',)","('Gryllidae',)","('Phallaceae',)","('Potamogetonaceae',)","('Smilacaceae',)",Vegetation Count,Regional Fuel Content
2021-03-01,0.0,11.160854392244346,0.0,2.9085060967258918,17.53000000000003,1.2500000000000568,9.538475562006624,0.38486358523368835,0.32167986035346985,0.3544824359416962,3.0795710913811596,0.2968937120213863,1.2080108439382087,365.670588235294,0,0,0,5.2745098039215685,0,0,128.58431372549018,287.56862745098044,10.0,1.0,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,9.0,167.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,51.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1562.657146575404,5.0,6.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,13.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012244897959183673,6.212033511043411
2021-04-01,0.0,11.460131406749952,0.0,1.3749927815104843,22.690000000000055,5.53000000000003,15.052409856641646,0.3676467537879944,0.32407882809638977,0.34578599219322204,3.4219135990206,0.640531352684387,1.3689298775346728,365.670588235294,0,0,0,5.2745098039215685,0,0,128.58431372549018,287.56862745098044,10.0,1.0,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,9.0,167.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,51.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1562.657146575404,5.0,6.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,13.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012244897959183673,6.212033511043411
2021-05-01,0.0,2.088981866791073,0.0,0.11720764854336078,34.25000000000006,16.230000000000018,25.338229925926044,0.3177413046360016,0.29173412919044495,0.3037239017009735,2.8807118550822586,0.4679610246157796,1.4059880515622034,365.670588235294,0,0,0,5.2745098039215685,0,0,128.58431372549018,287.56862745098044,10.0,1.0,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,9.0,167.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,51.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1562.657146575404,5.0,6.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,13.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012244897959183673,6.212033511043411
2021-06-01,0.0,35.745516419410706,0.0,2.637618556069336,38.57000000000005,12.490000000000009,26.11990243246379,0.23486660420894623,0.23029419779777527,0.2326176291704178,2.378697711978221,0.7084978762997193,1.0809243337337417,365.670588235294,0,0,0,5.2745098039215685,0,0,128.58431372549018,287.56862745098044,10.0,1.0,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,9.0,167.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,51.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1562.657146575404,5.0,6.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,13.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012244897959183673,6.212033511043411
2021-07-01,0.0,1.4059841632843018,0.0,0.09820360635716177,38.110000000000014,21.390000000000043,30.758625418719248,0.20170161128044128,0.20016518235206604,0.2007224850177765,2.4795460167511187,0.0941173225267716,0.9660506955664417,365.670588235294,0,0,0,5.2745098039215685,0,0,128.58431372549018,287.56862745098044,10.0,1.0,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,9.0,167.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,51.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1562.657146575404,5.0,6.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,13.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012244897959183673,6.212033511043411
2021-08-01,0.0,2.088197419595872,0.0,0.2871429446929995,39.93000000000001,22.750000000000057,31.62760725123161,0.1922009289264679,0.1794864386320114,0.18491466028690343,2.893926132326567,0.5893509528418598,1.2623044988652148,365.670588235294,0,0,0,5.2745098039215685,0,0,128.58431372549018,287.56862745098044,10.0,1.0,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,9.0,167.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,51.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1562.657146575404,5.0,6.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,13.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012244897959183673,6.212033511043411
2021-09-01,0.0,21.643519401550293,-2.38978259403666e-05,1.218692382649831,30.210000000000036,17.150000000000034,25.041103093664674,0.2114001214504242,0.20224757492542267,0.20666637284755712,2.533814437451477,0.782776896055783,1.3256470503902291,365.670588235294,0,0,0,5.2745098039215685,0,0,128.58431372549018,287.56862745098044,10.0,1.0,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,9.0,167.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,51.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1562.657146575404,5.0,6.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,13.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012244897959183673,6.212033511043411
2021-10-01,0.0,32.329294085400306,0.0,4.368397071871953,25.29000000000002,9.650000000000034,16.369172952381007,0.30590933561325073,0.28421032428741455,0.2938877449512482,3.4076929116448387,1.051210589129619,1.6908276356753753,365.670588235294,0,0,0,5.2745098039215685,0,0,128.58431372549018,287.56862745098044,10.0,1.0,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,9.0,167.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,51.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1562.657146575404,5.0,6.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,13.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012244897959183673,6.212033511043411
2021-11-01,0.0,21.802663814696643,0.0004261732051702438,3.863771347436882,20.510000000000048,2.490000000000009,12.84046034285717,0.31965547800064087,0.2919265925884247,0.3034100052356721,3.4185694135905553,0.19653866351744817,1.0920401722277857,365.670588235294,0,0,0,5.2745098039215685,0,0,128.58431372549018,287.56862745098044,10.0,1.0,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,9.0,167.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,51.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1562.657146575404,5.0,6.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,13.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012244897959183673,6.212033511043411
2021-12-01,0.0,50.30368864532875,0.016167759895324707,5.381485939450925,10.150000000000034,-11.069999999999993,3.183152697744447,0.39212703704833984,0.35168761014938354,0.368935611820221,2.1681182275660036,0.4857883536362887,1.0969394695148689,365.670588235294,0,0,0,5.2745098039215685,0,0,128.58431372549018,287.56862745098044,10.0,1.0,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,9.0,167.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,51.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1562.657146575404,5.0,6.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,13.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012244897959183673,6.212033511043411
